ano_mes,cod_material,des_material,des_familia,cod_tipo_material,unidade_medida,des_categoria_demanda,vlr_consumo_realizado,qtd_realizada,qtd_prevista
2025-06-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,103296.8,92362.1,54562.2
2025-05-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,95337.1,85245,59552.6
2025-04-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,118420.9,105885.2,68811.9
2025-03-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,123603.6,110519.2,55954.4
2025-02-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,42874.1,38335.5,53694.9
2025-01-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,6349.6,5677.4,64427.7
2024-12-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,45736.4,40894.9,54135.4
2024-11-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,108333.6,96865.7,60495.2
2024-10-01,COD_348EE15E,DES_A309EB2F,DES_D8183E10,ZEMB,PC,Erratic,121117.3,108296.1,62384.6
2025-09-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,53676.3,95990.1,59899.7
2025-08-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,58000.2,103722.7,51836.4
2025-07-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,54295.6,97097.6,49741.6
2025-06-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,46827.5,83742.3,50625.2
2025-05-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,43976.5,78643.7,55514.8
2025-04-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,53935.8,96454.3,61615.2
2025-03-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,56219.1,100537.5,51479.5
2025-02-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,19865,35524.8,52369.7
2025-01-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,2596.2,4642.9,59214.3
2024-12-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,20959.2,37481.7,49903.1
2024-11-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,44707,79950.3,52390.8
2024-10-01,COD_75236193,DES_2F270887,DES_D8183E10,ZEMB,PC,Erratic,55595.9,99422.9,57618.2
2025-09-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,59834.5,343280.9,467854.1
2025-08-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,172913.6,992035.9,479105.5
2025-07-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,67377.9,386558.7,446063
2025-06-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,158736.6,910699.6,477755.6
2025-05-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,76022.8,436156,477668.4
2025-04-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,74619,428102.7,445312.9
2025-03-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,65258.4,374399,440703.7
2025-01-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,71953.9,412811.8,491903.7
2024-12-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,126066.7,723266.7,447696
2024-11-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,62226.8,357006,484179.6
2024-10-01,COD_C9672BC3,DES_4BD52549,DES_1E8682C2,ZEMB,PC,Erratic,41859.7,240156.7,502379.6
2025-09-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,84634.1,38799.9,87125.1
2025-08-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,88076.9,40378.1,85995.3
2025-07-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,37793.3,17325.9,81987.2
2025-06-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,531048.1,243454.5,93176
2025-05-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,168115.3,77071,76891
2025-04-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,171806,78763,76891.9
2025-03-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,281843.1,129208.5,78454.3
2025-02-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,139735.6,64060.6,82574.3
2025-01-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,204854.1,93913.6,84944
2024-12-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,150537.9,69012.9,84171
2024-11-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,190853.6,87495.2,88339.6
2024-10-01,COD_39CF276D,DES_51CF3942,DES_D8183E10,ZEMB,PC,Erratic,85409.6,39155.3,95972.8
2025-08-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,186317.6,25185.8,40504.9
2025-07-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,316964,42846.1,36692.9
2025-06-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,575764.3,77829.8,30242.3
2025-05-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,203122.4,27457.4,32179.2
2025-04-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,129260.3,17473,21362.6
2025-03-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,464157,62743.2,20386.1
2025-02-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,329420.8,44530,19867
2025-01-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,281121,38001,21554
2024-12-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,515231,69647.2,21980
2024-11-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,215151.4,29083.4,25583.6
2024-10-01,COD_BD74D030,DES_5783B70C,DES_030EEC2D,ZEMB,PC,Smooth,173229.9,23416.6,22417.8
2025-09-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,331799.3,332829.1,215105.3
2025-08-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,541186.1,544249.3,200199
2025-07-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,299072.2,300000.3,222744.9
2025-06-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,473167.1,474665.2,235755.5
2025-05-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,487095.2,488606.7,232852.4
2025-04-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,230444.1,232797.6,221096.4
2025-03-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,84926.1,88792.8,228667
2025-02-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,212457.4,213116.9,203867.7
2025-01-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,257759,258816,222357.2
2024-12-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,320764.9,322539.7,192186.9
2024-11-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,154128.3,154606.6,183007.5
2024-10-01,COD_CF237663,DES_48D6C977,DES_E4F636ED,ZEMB,PC,Erratic,189927.5,202325.6,165134.9
2025-09-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,3402597.9,162631,492341.3
2025-08-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,5765927.8,275589,549497.5
2025-07-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,5909339.4,282443.5,555335.2
2025-06-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,11461525,547816.5,525920.5
2025-05-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,7953437.3,380143.5,395860.6
2025-04-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,3427958.7,163843.2,461722.1
2025-03-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,15001643.5,717020.5,430992.3
2025-02-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,13367702.8,638924.5,342947.6
2025-01-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,23197187.1,1108735.8,292472.6
2024-12-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,4263952.4,203800.4,381764.4
2024-11-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,11597761.4,554328.1,404946.9
2024-10-01,COD_FEDCC140,DES_0FD142F5,DES_030EEC2D,ZEMB,PC,Smooth,19877354.9,950060.6,369040.1
2025-09-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,43945.4,43599.6,52367.1
2025-08-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,66171.7,65651,52703.2
2025-07-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,106022.1,105187.9,54794.2
2025-06-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,33786.6,33520.8,59689.5
2025-05-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,218717.5,216996.6,66937.9
2025-02-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,35660,35379.5,75892
2025-01-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,8587.8,8520.3,70281.7
2024-12-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,41732.2,41403.9,78938.1
2024-11-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,1257.1,1247.2,82861
2024-10-01,COD_416898C5,DES_75CCFFA9,DES_E4F636ED,ZEMB,PC,Erratic,54107.7,53682,87121.1
2025-09-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,230407.2,217383.3,189782.2
2025-08-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,64490.7,61250.4,170674.3
2025-07-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,273606.9,259859.4,189656.9
2025-06-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,165666.3,157342.3,188420.9
2025-04-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,237655.5,225714.3,182084.1
2025-03-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,127333.9,120936,193545.5
2025-01-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,249807.8,218960.6,169545.7
2024-12-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,257969,235230.9,173647.4
2024-11-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,165607.8,145157.8,168714.9
2024-10-01,COD_996F0A90,DES_0DA53A95,DES_E4F636ED,ZEMB,PC,Erratic,369916.7,351330,168026.5
2025-09-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,402001.3,403778,472528.2
2025-08-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,1181574.2,1186796.3,465720.9
2025-07-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,505204.3,507437.1,453277.6
2025-06-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,900560.5,904540.7,474744.6
2025-05-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,614372,617087.3,490495.2
2025-04-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,549079.7,551825.5,419687.4
2025-03-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,432796.3,434709.1,432338.2
2025-02-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,16218,15829.9,419911.3
2025-01-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,549556,552453.1,412109.2
2024-12-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,923635.1,951780.2,340574.8
2024-11-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,431421.1,421099.3,382876.7
2024-10-01,COD_3950BEA7,DES_73E84CA2,DES_E4F636ED,ZEMB,PC,Erratic,480525.1,469028.4,410887.6
2025-08-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,229151.6,145679.9,115886.2
2025-07-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,286486.6,182129.7,112937.1
2025-06-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,132695.4,84359.1,122180.4
2025-05-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,96138.8,61118.8,122678.6
2025-04-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,200982.5,127771.7,140577.9
2025-03-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,106524.1,67721.1,127625.5
2025-02-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,117941.6,74979.6,112867.2
2025-01-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,204841.8,130225.3,93916
2024-12-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,61261.4,38946.1,104927.4
2024-11-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,305519.2,194229.4,116503
2024-10-01,COD_58949836,DES_C6F03854,DES_D8183E10,ZEMB,PC,Smooth,294589.8,187281.2,135730.9
2025-09-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,123440.8,211215,446448.2
2025-08-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,363168.4,621402.8,200878.9
2025-07-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,244479.9,418319.8,236360.6
2025-06-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,546563.7,935203.2,278059.5
2025-05-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,555323.9,950192.2,309425.9
2025-04-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,496399.4,849369.1,311034.5
2025-01-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,38739.6,66286,335027.9
2024-12-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,235542,403026.3,397311.6
2024-11-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,118446.2,202668.6,387337.2
2024-10-01,COD_4E8482D1,DES_7457B214,DES_D8183E10,ZEMB,PC,Smooth,168763.4,288764.3,487831.6
2025-08-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,17296.8,9966.1,7687.8
2025-07-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,19954,11497.1,7352.8
2025-06-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,9758.1,5622.4,8113.4
2025-05-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,6544.9,3771,7510.2
2025-04-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,12976.4,7476.8,8427.9
2025-03-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,7646.7,4405.9,8154.8
2025-02-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,8935.1,5148.2,7296.7
2025-01-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,14372.7,8281.3,6043.7
2024-12-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,4937,2844.6,7813.5
2024-11-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,21451.6,12360,7111.8
2024-10-01,COD_0E343137,DES_7CE835DD,DES_E4F636ED,ZEMB,PC,Smooth,19631.8,11311.4,8230.6
2025-09-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,329.7,1832.7,3915.2
2025-08-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,394,2190.1,4090.7
2025-07-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,143.4,797,3564.9
2025-06-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,1967.7,10938.1,3469.8
2025-05-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,661.9,3679.1,3408.2
2025-04-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,709.2,3942.3,3484.6
2025-03-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,1173.2,6521.8,3724.5
2025-02-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,528.4,2937,3654.7
2025-01-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,822.3,4571.1,3720.1
2024-12-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,606.8,3373,3501.7
2024-11-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,505.2,2808.3,3538.2
2024-10-01,COD_E78172A7,DES_429C2819,DES_1E8682C2,ZEMB,PC,Erratic,336.9,1873,4122.5
2025-09-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,6722.5,19703.2,43683.9
2025-08-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,24949.5,73125.8,48943.9
2025-07-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,10762.1,31543.1,47765.6
2025-06-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,4519.8,13247.4,47486.8
2025-05-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,35284.2,103416.3,33014.3
2025-04-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,6962.5,20406.6,38810
2025-03-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,14357.9,42082.4,36333.5
2025-02-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,28119.5,82416.6,41152
2025-01-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,47517,139269.9,34318.8
2024-12-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,481.3,1410.9,38333.2
2024-11-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,16420.7,48128.1,42630.5
2024-10-01,COD_E2657199,DES_489FE725,DES_1E8682C2,ZEMB,PC,Smooth,7189.5,21072,41018.7
2025-08-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,201263.6,79711.4,31824
2025-06-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,33615.4,13313.5,24868.9
2025-05-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,114533.5,45361.5,25047.3
2025-04-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,6219,2463.1,24082.8
2025-03-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,142992.6,56632.9,24307.1
2025-02-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,54210.6,21470.4,21943.6
2025-01-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,82223.1,32564.9,21244.8
2024-12-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,83718.4,33157.1,23263.1
2024-11-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,67804.1,26854.2,24960
2024-10-01,COD_D20BDEC8,DES_75D88785,DES_030EEC2D,ZEMB,PC,Smooth,96009.6,38025.1,27872
2025-09-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,8682970.1,2202862.4,677115.7
2025-07-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,4651285.7,1180027.4,678696.2
2025-06-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,2256060.7,572360.8,632325.9
2025-05-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,3892593.6,987547.8,557916.4
2025-04-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,1726460.8,438001.7,563043.4
2025-03-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,4599373.1,1166857.2,547058.9
2025-02-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,4089911.9,1037607.3,517955.2
2025-01-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,4902236.8,1243693.5,503931.1
2024-12-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,2773809.4,703713.2,493966.2
2024-11-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,4648091.1,1179216.9,502334.7
2024-10-01,COD_E4FD2D9A,DES_6A978793,DES_030EEC2D,ZEMB,PC,Erratic,3078344.4,780973.5,535121
2025-09-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,219509.5,57976.2,51928.3
2025-08-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,50816,13421.4,54061.7
2025-05-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,53360.1,14093.3,47738.7
2025-04-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,144248,38098.3,44853.2
2025-03-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,116052.2,30651.3,33896.8
2025-02-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,349122.2,92209,33032.8
2025-01-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,235539.8,62210,35221
2024-12-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,280384.7,74054.3,38230.8
2024-11-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,454274.4,119981.5,41263.4
2024-10-01,COD_60DF9C68,DES_F7C66C16,DES_030EEC2D,ZEMB,PC,Smooth,136361.9,36015.5,38805.9
2025-09-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,6716.4,24111.5,59024.8
2025-08-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,11886.4,42670.9,51456.9
2025-07-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,700.8,2516,48042.5
2025-06-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,9532.8,34221.9,53434.4
2025-05-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,20917.7,75092.6,54435.3
2025-04-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,36418.1,130737.7,54724.7
2025-03-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,11663.4,41870.4,49952.9
2025-02-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,7236.9,25979.6,52825.1
2025-01-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,14076,50531.8,48397.9
2024-12-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,14941.7,53639.5,52549.3
2024-11-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,26075.2,93607.6,59334.1
2024-10-01,COD_AD5C6EFB,DES_4142B426,DES_D8183E10,ZEMB,PC,Smooth,10869.6,39020.9,62228.2
2025-09-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,2145591.8,524895.8,247304.2
2025-08-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,1291276.5,315896.8,264561.1
2025-07-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,152991.4,37427.7,265959.1
2025-05-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,314948.7,77048.8,200417.2
2025-03-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,756340.7,185030.5,228124.3
2025-02-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,2569223.8,628532.8,196858.3
2024-12-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,600221.8,146837.7,188971.2
2024-11-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,47832.8,11701.8,211470.8
2024-10-01,COD_AF596724,DES_CD9074F8,DES_D8183E10,ZEMB,PC,Smooth,1602309.8,391987.8,243302
